video_id,channel,publish_date,title,thumbnail_url,views,likes,comments,image_path
mWuw2VjmDlw,ZeroWasteStore,2025-12-05T19:14:24Z,Underconsumption core holiday decor from paper grocery bags ✨ #upcycling #ecofriendly,https://i.ytimg.com/vi/mWuw2VjmDlw/hqdefault.jpg,24869,845.0,16.0,data/raw/images/mWuw2VjmDlw.jpg
xZbPlYFscWw,Lunara🌷,2025-06-13T13:38:02Z,Cute bookmarks to try | #bookmarks #cute #fyp #foryoupage #aesthetoc #prettylittlebaby #trending,https://i.ytimg.com/vi/xZbPlYFscWw/hqdefault.jpg,114967,2658.0,17.0,data/raw/images/xZbPlYFscWw.jpg
IYBuIzuGgUc,Dainty Nugs,2025-05-24T14:08:45Z,Undercomsumption core part 2! This is such a fun trend and id love to see more tips and healthy,https://i.ytimg.com/vi/IYBuIzuGgUc/hqdefault.jpg,8083,132.0,1.0,data/raw/images/IYBuIzuGgUc.jpg
dFVt6sT2Ebw,Becca Loveless,2025-10-12T12:01:08Z,Minimalism 🤝 underconsumption #frugal #underconsumption #deinfluence #budget #minimalism,https://i.ytimg.com/vi/dFVt6sT2Ebw/hqdefault.jpg,6006,540.0,17.0,data/raw/images/dFVt6sT2Ebw.jpg
lN0o9P8jPU8,Marwa Hani,2026-04-01T16:37:26Z,Study with me 📚🙇‍♀️    #explore #تحفيز #دراسة #امتحانات #كلية_العلوم #study #اكسبلور #motivation,https://i.ytimg.com/vi/lN0o9P8jPU8/hqdefault.jpg,1325,25.0,1.0,data/raw/images/lN0o9P8jPU8.jpg
dFbHh8qjbdg,All In One Ideas,2025-05-22T06:15:03Z,"₹9,549/- Cheapest i7 gaming pc Full Setup build under Rs 10k 🔥- Intel i7 4th gen, 16gb ram Free Fire",https://i.ytimg.com/vi/dFbHh8qjbdg/hqdefault.jpg,1205010,22458.0,1216.0,data/raw/images/dFbHh8qjbdg.jpg
UKeYYHXv9ng,Simplify Numbers,2026-03-08T08:54:48Z,"The ""Loud Budgeting",https://i.ytimg.com/vi/UKeYYHXv9ng/hqdefault.jpg,3,0.0,1.0,data/raw/images/UKeYYHXv9ng.jpg
PRkVzsEB5VI,Nikita🌱,2026-04-01T09:01:51Z,Study with me 📑𐙚⋆.˚#studygram #reach #explore #studytable #ytshorts #youtubeshorts #studymotivation,https://i.ytimg.com/vi/PRkVzsEB5VI/hqdefault.jpg,1440,34.0,0.0,data/raw/images/PRkVzsEB5VI.jpg
HO4j60y0wpQ,Pankaj IT Coder ,2026-03-31T07:00:14Z,Docker + WSL + Dev Containers in VS Code | Complete Setup Guide 2026 🚀,https://i.ytimg.com/vi/HO4j60y0wpQ/hqdefault.jpg,9,1.0,1.0,data/raw/images/HO4j60y0wpQ.jpg
hzbcQhPazNc,The AI Dude - Tamil,2026-02-04T13:40:31Z,Claude Code + Ollama = 100% Free Coding Assistant! Step-by-Step Tutorial (தமிழ்),https://i.ytimg.com/vi/hzbcQhPazNc/hqdefault.jpg,22470,501.0,57.0,data/raw/images/hzbcQhPazNc.jpg
IZM2cp1p8EI,Diecutsmart,2025-06-29T14:35:00Z,Aesthetic Window Series Journaling Pet Sticker Book 🌷✨🎀 #journaling #stickers #journal #kawaii,https://i.ytimg.com/vi/IZM2cp1p8EI/hqdefault.jpg,308923,4588.0,206.0,data/raw/images/IZM2cp1p8EI.jpg
3o_MVxnJRGE,Raisa,2025-11-09T16:11:22Z,UNDERCONSUMPTION CORE - SUMMER FRIDAYS #underconsumption #underconsumptioncore #projectpan,https://i.ytimg.com/vi/3o_MVxnJRGE/hqdefault.jpg,28585,1265.0,54.0,data/raw/images/3o_MVxnJRGE.jpg
MfEQubXSkaY,Lock In With Mac ,2026-04-01T09:15:39Z,Study with me 👩🏻‍💻#study #motivation #trending #viral #shorts #youtubeshorts #yt #billieeilish,https://i.ytimg.com/vi/MfEQubXSkaY/hqdefault.jpg,826,23.0,6.0,data/raw/images/MfEQubXSkaY.jpg
fcxImxc7EBo,GirlyCouture,2026-02-17T23:00:48Z,2026 Fashion Predictions #trending #viral #fyp #viralshorts #spring #fashion #aesthetic #viralstyle,https://i.ytimg.com/vi/fcxImxc7EBo/hqdefault.jpg,1438,32.0,3.0,data/raw/images/fcxImxc7EBo.jpg
8J-CT8p9ezM,Leen Ahmad ,2026-04-01T19:16:42Z,"Study with me live, 2008 tawjihi👏أدرس معي",https://i.ytimg.com/vi/8J-CT8p9ezM/hqdefault.jpg,2653,90.0,1.0,data/raw/images/8J-CT8p9ezM.jpg
u0ymh3e7xPk,Koreanstore@,2025-07-04T02:35:55Z,Unboxing Aesthetic Journal Kit🎀✨🍒#journaling #gift #journal #trendingonshorts #trending #shorts,https://i.ytimg.com/vi/u0ymh3e7xPk/hqdefault.jpg,439125,3497.0,78.0,data/raw/images/u0ymh3e7xPk.jpg
h9meOPj-S2w,HappyDownloads,2025-04-25T18:45:04Z,iPad note taking 💕✏️ | study with me | aesthetic digital notes | iPad accessories | apple pencil,https://i.ytimg.com/vi/h9meOPj-S2w/hqdefault.jpg,1414189,22893.0,419.0,data/raw/images/h9meOPj-S2w.jpg
aXEounnbkUo,yulma,2026-04-01T13:04:00Z,4HR STUDY WITH ME(50/10)ㅣ🌧️Rain + ⚡️Thunder SoundsㅣPomodoro with Timer,https://i.ytimg.com/vi/aXEounnbkUo/hqdefault.jpg,448,40.0,7.0,data/raw/images/aXEounnbkUo.jpg
zfRUarUKsqs,Josue Hernandez | AI Automation,2026-04-01T22:00:00Z,Set Up Obsidian + Claude Code in 3 Minutes (Full Walkthrough),https://i.ytimg.com/vi/zfRUarUKsqs/hqdefault.jpg,35,1.0,0.0,data/raw/images/zfRUarUKsqs.jpg
Iyy2E3RSiyc,CBS News,2025-04-24T13:48:37Z,Shoppers embrace underconsumption core trend to build better spending habits,https://i.ytimg.com/vi/Iyy2E3RSiyc/hqdefault.jpg,53235,820.0,117.0,data/raw/images/Iyy2E3RSiyc.jpg
Y-RguOh9ffs,Cookie Subreen -  CookiePedia 🐾,2026-02-16T20:20:54Z,Underconsumption core: Making one treat last all day. 😾💤 #UnderconsumptionCore #CatLife,https://i.ytimg.com/vi/Y-RguOh9ffs/hqdefault.jpg,15,2.0,0.0,data/raw/images/Y-RguOh9ffs.jpg
agJ_VM0RVyw,beepworld,2026-02-24T00:52:36Z,Fashion Trends I'm Loving for Spring 2026 !!!,https://i.ytimg.com/vi/agJ_VM0RVyw/hqdefault.jpg,62550,3335.0,211.0,data/raw/images/agJ_VM0RVyw.jpg
17CZ9xDR_Ec,Lauren Leavell,2026-01-04T20:06:07Z,Underconsumption Changed My Life,https://i.ytimg.com/vi/17CZ9xDR_Ec/hqdefault.jpg,1342,135.0,7.0,data/raw/images/17CZ9xDR_Ec.jpg
5DmXLWi5ztY,Eco Ariel,2026-02-02T14:22:10Z,Underconsumption core challenge | January update,https://i.ytimg.com/vi/5DmXLWi5ztY/hqdefault.jpg,73,5.0,0.0,data/raw/images/5DmXLWi5ztY.jpg
Cz5fJw19Qcg,Taylor Mitchell,2026-01-26T22:44:54Z,Underconsumption core 🪴 #underconsumption #frugal,https://i.ytimg.com/vi/Cz5fJw19Qcg/hqdefault.jpg,2799,90.0,8.0,data/raw/images/Cz5fJw19Qcg.jpg
C8EdaqLAxl8,pookie,2026-02-22T18:16:53Z,I Switched to Neovim + Tmux for AI Coding Agents. No Going Back,https://i.ytimg.com/vi/C8EdaqLAxl8/hqdefault.jpg,16469,448.0,58.0,data/raw/images/C8EdaqLAxl8.jpg
Zs377m_0Hog,Ava,2026-04-01T13:10:00Z,Study with me 📚🌻| mini study vlog | #shorts #studytips #study,https://i.ytimg.com/vi/Zs377m_0Hog/hqdefault.jpg,1499,,5.0,data/raw/images/Zs377m_0Hog.jpg
8N724_KWhnM,QuoteShorts,2026-03-31T02:11:04Z,Romantic Notebook Aesthetic📖✨| eternal bond,https://i.ytimg.com/vi/8N724_KWhnM/hqdefault.jpg,0,0.0,0.0,data/raw/images/8N724_KWhnM.jpg
m8KF75yETUM,Laney Jean,2025-11-24T01:34:00Z,What would happen if we resigned from overconsumption? #underconsumption #deinfluencing,https://i.ytimg.com/vi/m8KF75yETUM/hqdefault.jpg,7376,433.0,14.0,data/raw/images/m8KF75yETUM.jpg
R7pO4D66RI4,Craft and creations with Tanushree ,2026-03-31T03:06:08Z,empty notebook ideas #emptybookidea #aesthetic #craftandcreationwithtanushree,https://i.ytimg.com/vi/R7pO4D66RI4/hqdefault.jpg,7854,,6.0,data/raw/images/R7pO4D66RI4.jpg
hF_6g1zSYjo,Lumasky Drone Show,2025-06-15T21:09:48Z,Setting up LED drones before a drone show in Qatar,https://i.ytimg.com/vi/hF_6g1zSYjo/hqdefault.jpg,30739427,141911.0,174.0,data/raw/images/hF_6g1zSYjo.jpg
VhOwSBo_1HA,Prachi Pathak (ijiyu),2026-03-31T13:00:00Z,DIY aesthetic Small Diary 📓✨ #diy #aesthetic #diary #easytomake,https://i.ytimg.com/vi/VhOwSBo_1HA/hqdefault.jpg,1415,19.0,3.0,data/raw/images/VhOwSBo_1HA.jpg
yC7xe_84Jb4,nano lee irl,2026-04-01T11:34:22Z,study with me for 3hrs in Korea⎮ no break | real time｜fire crackling asmr,https://i.ytimg.com/vi/yC7xe_84Jb4/hqdefault.jpg,24,0.0,0.0,data/raw/images/yC7xe_84Jb4.jpg
2Uq9a8CWa4o,"kikileaks, with kiki agbor",2026-02-26T06:18:59Z,spring 2026 fashion trend predictions,https://i.ytimg.com/vi/2Uq9a8CWa4o/hqdefault.jpg,24337,1397.0,85.0,data/raw/images/2Uq9a8CWa4o.jpg
ypHthb3Ja2k,The Washi Tape Shop,2026-04-01T02:47:41Z,ASMR Aesthetic Journaling | Journal With Me  | The Washi Tape Shop,https://i.ytimg.com/vi/ypHthb3Ja2k/hqdefault.jpg,11629,816.0,7.0,data/raw/images/ypHthb3Ja2k.jpg
T-HZHO_PQPY,NetworkChuck,2026-03-30T14:08:00Z,OpenClaw......RIGHT NOW??? (it's not what you think),https://i.ytimg.com/vi/T-HZHO_PQPY/hqdefault.jpg,371682,18716.0,1609.0,data/raw/images/T-HZHO_PQPY.jpg
ONgECvZNI3o,NetworkChuck,2025-07-16T15:41:10Z,"You NEED to Use n8n RIGHT NOW!! (Free, Local, Private)",https://i.ytimg.com/vi/ONgECvZNI3o/hqdefault.jpg,2441152,93639.0,2582.0,data/raw/images/ONgECvZNI3o.jpg
8RwUyV2dL4Q,Raisa,2025-10-27T17:08:47Z,#underconsumption #underconsumptioncore #projectpan,https://i.ytimg.com/vi/8RwUyV2dL4Q/hqdefault.jpg,898352,19155.0,137.0,data/raw/images/8RwUyV2dL4Q.jpg
D68ZE4lzhCs,Becca Loveless,2025-11-04T16:00:30Z,Simple ways to STOP BUYING STUFF! | Underconsumption vs Overconsumption,https://i.ytimg.com/vi/D68ZE4lzhCs/hqdefault.jpg,20209,987.0,102.0,data/raw/images/D68ZE4lzhCs.jpg
JYCoQl4DRLI,Christine Lan,2026-02-06T15:52:38Z,I love spending on these,https://i.ytimg.com/vi/JYCoQl4DRLI/hqdefault.jpg,11906,443.0,10.0,data/raw/images/JYCoQl4DRLI.jpg
m9PZ4miClWg,UPScREATION,2025-10-07T05:00:54Z,Asthetic Frontpage for Science✨🌸🌺| #shorts #youtubeshorts,https://i.ytimg.com/vi/m9PZ4miClWg/hqdefault.jpg,826770,9010.0,51.0,data/raw/images/m9PZ4miClWg.jpg
r99FdXaRIsY,"Christiana Lovelace, AAMS",2026-03-17T18:11:19Z,What Social Media Trends Reveal About the Economy,https://i.ytimg.com/vi/r99FdXaRIsY/hqdefault.jpg,111,2.0,,data/raw/images/r99FdXaRIsY.jpg
Wr9KPIKtn1A,NUR Front Page ,2026-03-31T12:18:50Z,Wonderful work #aesthetic #frontpage #viral #art #drawing #tiktok #design #satisfying #shorts #trend,https://i.ytimg.com/vi/Wr9KPIKtn1A/hqdefault.jpg,4808,11.0,0.0,data/raw/images/Wr9KPIKtn1A.jpg
vNusGK_ZkRg,Lottie Lashley,2026-03-07T15:00:00Z,Spring predictions headed for landfill #slowfashion #springfashion #fashionstyle,https://i.ytimg.com/vi/vNusGK_ZkRg/hqdefault.jpg,2107,65.0,0.0,data/raw/images/vNusGK_ZkRg.jpg
-_mEa7waFnE,Pink Coconut,2026-01-14T16:45:01Z,Study with me🎀💌 #study #studymotivation #studywithme #studyvlog #afterschool #productivity,https://i.ytimg.com/vi/-_mEa7waFnE/hqdefault.jpg,2916439,90390.0,339.0,data/raw/images/-_mEa7waFnE.jpg
CM-CXKZCzhI,Kenzie Bree,2025-12-07T17:57:08Z,What’s your fav trend of 2025?!,https://i.ytimg.com/vi/CM-CXKZCzhI/hqdefault.jpg,359719,8099.0,130.0,data/raw/images/CM-CXKZCzhI.jpg
yZij0K4WdNo,Hailey Rae,2025-05-04T13:01:38Z,How I Adopted an Underconsumption Lifestyle (and Why You Should Too),https://i.ytimg.com/vi/yZij0K4WdNo/hqdefault.jpg,37124,1313.0,,data/raw/images/yZij0K4WdNo.jpg
L9Lk4b7CUuc,Culture Force,2025-12-23T13:09:34Z,Fashion trend that are going to blow up in 2026 #fashion,https://i.ytimg.com/vi/L9Lk4b7CUuc/hqdefault.jpg,126232,3763.0,44.0,data/raw/images/L9Lk4b7CUuc.jpg
bos4ILOsrw8,SHAHADOT SHORTS ,2026-04-01T05:11:07Z,#study with me #study #studymotivation #porasuna motivation #ssc2026 #ssc2026,https://i.ytimg.com/vi/bos4ILOsrw8/hqdefault.jpg,127,9.0,0.0,data/raw/images/bos4ILOsrw8.jpg
6HBGWtrlDyg,Thrift Junkie Fred ☆,2025-11-24T15:53:40Z,Top Fashion Trends Of 2026 | My Trend Predictions !,https://i.ytimg.com/vi/6HBGWtrlDyg/hqdefault.jpg,20494,677.0,70.0,data/raw/images/6HBGWtrlDyg.jpg
EGulqeuALWE,#𝐂𝐫𝐨𝐰𝐧𝐢𝐞𝜗ৎ,2026-03-30T07:41:04Z,POV: The last page of everyone's notebook ✨☁️ #aesthetic #blackpink #blackpinkdiaries,https://i.ytimg.com/vi/EGulqeuALWE/hqdefault.jpg,4461,44.0,0.0,data/raw/images/EGulqeuALWE.jpg
0qs-epu-wIM,Uncle Ethel,2025-07-14T15:12:51Z,Easy Layout Trick for Aesthetic Journal Spreads #journal #journaling,https://i.ytimg.com/vi/0qs-epu-wIM/hqdefault.jpg,766912,58548.0,558.0,data/raw/images/0qs-epu-wIM.jpg
5kcozSTvwXM,Giftoo,2025-05-27T13:52:53Z,Cute Stickers 🌸 ✨ 💖,https://i.ytimg.com/vi/5kcozSTvwXM/hqdefault.jpg,1086631,7892.0,368.0,data/raw/images/5kcozSTvwXM.jpg
sBoF3dnt-xc,Im rish ♡,2026-03-31T11:23:13Z,ആർക്കും ചെയ്യാൻ പറ്റിയ junk journal 🍫🤌 #journal #shortsfeed,https://i.ytimg.com/vi/sBoF3dnt-xc/hqdefault.jpg,11332,,10.0,data/raw/images/sBoF3dnt-xc.jpg
QhqiDChm4GE,emilie.studygram,2025-07-07T16:41:35Z,After School Burnout Be Like…💤 How I Recharge Before Studying Again | Study Vlog + Chill Aesthetic,https://i.ytimg.com/vi/QhqiDChm4GE/hqdefault.jpg,2789408,77550.0,312.0,data/raw/images/QhqiDChm4GE.jpg
Mu1jHn5DdOs,eraya,2026-04-01T14:15:40Z,study with me #study #studywithme #minivlog #youtubeshorts #asmr #aesthetic #erayastudy,https://i.ytimg.com/vi/Mu1jHn5DdOs/hqdefault.jpg,2180,153.0,3.0,data/raw/images/Mu1jHn5DdOs.jpg
yelCV4t2LzE,Bless Notes,2026-03-24T00:28:28Z,☁️#asmr #stationerylover #desksetup #packingorders #notebook #whitecolor #bookworm #mysterybox #usa,https://i.ytimg.com/vi/yelCV4t2LzE/hqdefault.jpg,70586,1463.0,18.0,data/raw/images/yelCV4t2LzE.jpg
MePwiRJ8s64,sneha moni,2026-04-01T13:05:25Z,study with me #viral #shorts #studyvlog #studyvlog,https://i.ytimg.com/vi/MePwiRJ8s64/hqdefault.jpg,1185,19.0,0.0,data/raw/images/MePwiRJ8s64.jpg
k4eq7UGidLk,Kelsey Haag,2026-02-28T22:45:26Z,Spring/summer shoes predictions from a real fashion consultant!,https://i.ytimg.com/vi/k4eq7UGidLk/hqdefault.jpg,364,3.0,0.0,data/raw/images/k4eq7UGidLk.jpg
6J9HjuAeDL8,laralikesmascara,2025-08-16T15:00:16Z,WHAT I LEARNED FROM 5 YEARS OF PROJECT PANNING: Underconsumption & Resisting New Makeup Releases,https://i.ytimg.com/vi/6J9HjuAeDL8/hqdefault.jpg,14095,594.0,57.0,data/raw/images/6J9HjuAeDL8.jpg
BWSQbN7frLY,Mia Yilin,2025-11-23T03:21:31Z,Study With Me for Exams on My 15-Hour Flight‼️ #vlog #productivity #studywithme #studytips #college,https://i.ytimg.com/vi/BWSQbN7frLY/hqdefault.jpg,4393339,163612.0,762.0,data/raw/images/BWSQbN7frLY.jpg
kPhtnqkFqVc,ABroot,2026-04-01T16:04:33Z,How to Install & Setup VS Code for HTML Coding (Beginner Friendly) 🔥,https://i.ytimg.com/vi/kPhtnqkFqVc/hqdefault.jpg,15,1.0,2.0,data/raw/images/kPhtnqkFqVc.jpg
3UhRgXHVrOE,punkee,2026-01-08T04:08:24Z,2026 fashion trend predictions,https://i.ytimg.com/vi/3UhRgXHVrOE/hqdefault.jpg,7897,212.0,5.0,data/raw/images/3UhRgXHVrOE.jpg
jL52HVtA2nM,Tomi (Midas),2025-08-05T19:42:01Z,rebuilding my gaming desk setup in a new space,https://i.ytimg.com/vi/jL52HVtA2nM/hqdefault.jpg,12869057,342258.0,4006.0,data/raw/images/jL52HVtA2nM.jpg
9M0hTPTvzoI,CFong,2026-03-22T01:00:08Z,You can now control your entire coding setup from your phone.,https://i.ytimg.com/vi/9M0hTPTvzoI/hqdefault.jpg,315,5.0,1.0,data/raw/images/9M0hTPTvzoI.jpg
3DAX5lZC9Os,Ciara O Doherty,2026-03-19T17:00:08Z,STYLING THE TOP FASHION TRENDS for 2026 - What trends to wear in 2026 | Easy wearable fashion trends,https://i.ytimg.com/vi/3DAX5lZC9Os/hqdefault.jpg,23521,819.0,34.0,data/raw/images/3DAX5lZC9Os.jpg
aJKM1ra-SF4,ExpertGuy,2026-03-31T08:02:40Z,Claude Code + OpenRouter = FREE Unlimited Coding AI (Full Setup 2026),https://i.ytimg.com/vi/aJKM1ra-SF4/hqdefault.jpg,309,7.0,2.0,data/raw/images/aJKM1ra-SF4.jpg
YanXe9ppxXU,Study With Kashika,2026-04-01T09:22:30Z,late night study with me 📚🌙 calm & cozy #study #aesthetic #studygram #students #shorts #fyp #school,https://i.ytimg.com/vi/YanXe9ppxXU/hqdefault.jpg,1474,,0.0,data/raw/images/YanXe9ppxXU.jpg
5Hf5R6Ke59A,Tomi (Midas),2025-10-26T14:00:16Z,switching to a new dual ultrawide monitor setup!,https://i.ytimg.com/vi/5Hf5R6Ke59A/hqdefault.jpg,5280810,67981.0,745.0,data/raw/images/5Hf5R6Ke59A.jpg
BKytNuucpC0,ClickBaitn't,2026-04-01T15:40:25Z,Why Being 'Broke' is the New Luxury 📉♻️ #Shorts,https://i.ytimg.com/vi/BKytNuucpC0/hqdefault.jpg,180,0.0,0.0,data/raw/images/BKytNuucpC0.jpg
ENOWAOxDeF0,Leen Ahmad ,2026-03-31T20:14:40Z,"Study with me live, 2008 tawjihi👏أدرس معي",https://i.ytimg.com/vi/ENOWAOxDeF0/hqdefault.jpg,3103,102.0,1.0,data/raw/images/ENOWAOxDeF0.jpg
3u70UxVGvI4,Laney Jean,2025-10-10T12:49:52Z,Underconsumption Core Reminders ✨ #underconsumption #underconsumptioncore #sustainability,https://i.ytimg.com/vi/3u70UxVGvI4/hqdefault.jpg,59324,3654.0,67.0,data/raw/images/3u70UxVGvI4.jpg
0VZdUMPniPE,GWFBA ,2026-03-26T19:06:54Z,Just Browsing with GWFBA: Academy Award Recap & Spring Trend Predictions II Season 4 Episode 3,https://i.ytimg.com/vi/0VZdUMPniPE/hqdefault.jpg,9,0.0,0.0,data/raw/images/0VZdUMPniPE.jpg
wxOB858IAcM,Cute Mochii,2026-04-01T08:50:25Z,study with me📚✨ #study #studymotivation #studywithme #studytips #students,https://i.ytimg.com/vi/wxOB858IAcM/hqdefault.jpg,1569,33.0,3.0,data/raw/images/wxOB858IAcM.jpg
XDE850SQXD0,Login Aid,2026-04-01T04:15:02Z,How To Set Up VS Code on Windows (2026) | Install & Configure Visual Studio Code,https://i.ytimg.com/vi/XDE850SQXD0/hqdefault.jpg,5,0.0,0.0,data/raw/images/XDE850SQXD0.jpg
5ndUdnpX2lQ,MM Design,2026-02-28T14:00:00Z,"Men’s Shoe Trends Spring/Summer 2026 | Runway Forecast, Loafers, Mules, Retro Sneakers & More",https://i.ytimg.com/vi/5ndUdnpX2lQ/hqdefault.jpg,2802,63.0,17.0,data/raw/images/5ndUdnpX2lQ.jpg
HNCvWR4xiXQ,Khushbu Prashant,2026-04-01T11:03:07Z,study with me 📖#minivlog #minivlogideas,https://i.ytimg.com/vi/HNCvWR4xiXQ/hqdefault.jpg,695,6.0,,data/raw/images/HNCvWR4xiXQ.jpg
QtnDsW8zq-s,Imre Deniz,2026-03-30T23:06:51Z,Claude Code Setup for Beginners (in VScode) Step by Step Tutorial,https://i.ytimg.com/vi/QtnDsW8zq-s/hqdefault.jpg,9,0.0,0.0,data/raw/images/QtnDsW8zq-s.jpg
4lR_tKsjsoI,changishere08,2025-10-11T13:48:44Z,A productive morning - being fresh and studying with me | #inspiration #study #studywithme #fypシ,https://i.ytimg.com/vi/4lR_tKsjsoI/hqdefault.jpg,7252339,138727.0,388.0,data/raw/images/4lR_tKsjsoI.jpg
tgE9orZtrek,Elle Garenne,2025-09-18T12:52:00Z,"getting ready for autumn in nyc 🍂✨ *underconsumption core* crafting, cooking & buying the essentials",https://i.ytimg.com/vi/tgE9orZtrek/hqdefault.jpg,17911,540.0,57.0,data/raw/images/tgE9orZtrek.jpg
_XsEGy4-o9o,Brian ,2025-12-07T17:31:40Z,2026 TREND PREDICTIONS,https://i.ytimg.com/vi/_XsEGy4-o9o/hqdefault.jpg,26856,1502.0,78.0,data/raw/images/_XsEGy4-o9o.jpg
3TF1nmq5Qo0,Login Aid,2026-04-01T04:15:00Z,How To Install Claude Code In VS Code (2026) | Set Up Claude Code In Visual Studio Code,https://i.ytimg.com/vi/3TF1nmq5Qo0/hqdefault.jpg,8,1.0,0.0,data/raw/images/3TF1nmq5Qo0.jpg
OworVDFauHI,Nyasha Sareé,2026-03-29T11:00:00Z,2026 Spring Trend Predictions (things you can *actually* wear),https://i.ytimg.com/vi/OworVDFauHI/hqdefault.jpg,155,9.0,4.0,data/raw/images/OworVDFauHI.jpg
pnUFHnUCc48,Eco Ariel,2025-12-30T00:14:48Z,Underconsumption core challenge: December update | What's been happening | What I finished,https://i.ytimg.com/vi/pnUFHnUCc48/hqdefault.jpg,26,2.0,0.0,data/raw/images/pnUFHnUCc48.jpg
Yu5gV4dV8ys,Willow Study,2026-04-01T15:53:31Z,Study with me  #trending #studywithme #willowstudy,https://i.ytimg.com/vi/Yu5gV4dV8ys/hqdefault.jpg,35,14.0,0.0,data/raw/images/Yu5gV4dV8ys.jpg
w4ajifOTPS8,TiffaStudio,2025-06-13T20:00:47Z,Sin esto no soy that girl📝💁🏼‍♀️💖Journaling #girltalk #journaling #thatgirl #tutorial #tips,https://i.ytimg.com/vi/w4ajifOTPS8/hqdefault.jpg,1313990,95423.0,1254.0,data/raw/images/w4ajifOTPS8.jpg
hLyb2_y51aU,Examपुर,2026-02-17T05:01:35Z,RRB GROUP D REASONING CLASS 2026 | स्वागत बैच | CODING DECODING | RRB GROUP D REASONING - PREETI MAM,https://i.ytimg.com/vi/hLyb2_y51aU/hqdefault.jpg,111767,4073.0,345.0,data/raw/images/hLyb2_y51aU.jpg
GzQoGTQiE84,Aesthetic _Study,2025-06-17T05:16:33Z,Easy front page design 🩵✨ #shorts #youtubeshorts,https://i.ytimg.com/vi/GzQoGTQiE84/hqdefault.jpg,1606050,16242.0,51.0,data/raw/images/GzQoGTQiE84.jpg
uz8gvxS_kH8,Rojgar with Ankit,2026-03-23T11:47:31Z,UP Police Reasoning Class | UP Police Reasoning Practice Set 06 | UPP Reasoning MCQs By Sandeep Sir,https://i.ytimg.com/vi/uz8gvxS_kH8/hqdefault.jpg,423988,33167.0,2629.0,data/raw/images/uz8gvxS_kH8.jpg
UpZ9tOhK7To,Aesthetic _Study,2025-08-11T12:27:10Z,Beautiful front page idea for school projects and assignments 🌷💜 #shorts #youtubeshorts #frontpage,https://i.ytimg.com/vi/UpZ9tOhK7To/hqdefault.jpg,1237312,12959.0,64.0,data/raw/images/UpZ9tOhK7To.jpg
WXyPjRwEdOI,ZeroWasteStore,2025-06-02T22:58:58Z,When did buying multiple mini versions of products become normalized? 😤 #overconsumption,https://i.ytimg.com/vi/WXyPjRwEdOI/hqdefault.jpg,2240435,56827.0,1255.0,data/raw/images/WXyPjRwEdOI.jpg
UQ838po3NDI,Greenwich Social Club,2026-02-22T18:12:50Z,Comment SPRING for links 🌷 the 2026 spring fashion trends you NEED to add to your closet #style,https://i.ytimg.com/vi/UQ838po3NDI/hqdefault.jpg,15370,375.0,16.0,data/raw/images/UQ838po3NDI.jpg
l58S95pD9Ms,angie,2026-02-20T18:17:59Z,spring 2026 trend predictions,https://i.ytimg.com/vi/l58S95pD9Ms/hqdefault.jpg,5070,283.0,13.0,data/raw/images/l58S95pD9Ms.jpg
YeE6m5svFyI,Linz Marie Patterson,2026-02-26T17:00:00Z,spring 2026 trends predictions!!! / that you can actually wear in real life,https://i.ytimg.com/vi/YeE6m5svFyI/hqdefault.jpg,885,37.0,2.0,data/raw/images/YeE6m5svFyI.jpg
0uEZ0kPS7hk,Cute Girl Wallpaper,2026-03-31T06:18:30Z,Cute Rainbow Cloud Border🌈☁️ |Easy Aesthetic Notebook Design✨❤️ #frontpage#pagedecoration#cuteborder,https://i.ytimg.com/vi/0uEZ0kPS7hk/hqdefault.jpg,3437,,6.0,data/raw/images/0uEZ0kPS7hk.jpg
AZ9pZqussPc,Free People,2026-02-25T21:15:23Z,Spring color trend prediction: Pops of blue 💙,https://i.ytimg.com/vi/AZ9pZqussPc/hqdefault.jpg,1126346,1700.0,23.0,data/raw/images/AZ9pZqussPc.jpg
465hFpWR8fQ,Laney Jean,2026-02-19T16:25:40Z,Brands aren’t your bestie #deinfluencing #underconsumption,https://i.ytimg.com/vi/465hFpWR8fQ/hqdefault.jpg,14468,1051.0,30.0,data/raw/images/465hFpWR8fQ.jpg
_uHaAHLE2bw,Lola Saratoga,2026-03-16T11:30:35Z,Our prediction of Spring 2026 trends! Are we loving or leaving these trends at the door?,https://i.ytimg.com/vi/_uHaAHLE2bw/hqdefault.jpg,1166,17.0,0.0,data/raw/images/_uHaAHLE2bw.jpg
r6odYRurP6A,Belinda Unfiltered ,2026-02-27T19:03:00Z,Underconsumption Core: Why People Are Finally Rejecting Overconsumption,https://i.ytimg.com/vi/r6odYRurP6A/hqdefault.jpg,1287,32.0,4.0,data/raw/images/r6odYRurP6A.jpg
U0emNqMBwro,Dana Berez,2026-01-28T22:00:34Z,What's IN & OUT for Spring 2026 Fashion ✨ TOP Style Trends You'll See Everywhere,https://i.ytimg.com/vi/U0emNqMBwro/hqdefault.jpg,125678,3725.0,257.0,data/raw/images/U0emNqMBwro.jpg
