feature,transformation,difference
blur,resize_640x360,836.3811079707395
corner_count,resize_640x360,132.0
contrast,resize_640x360,0.30371413121307
keypoint_count,resize_640x360,410.0
colorfulness,resize_640x360,0.04091056953866712
brightness,resize_640x360,0.038446180555553156
entropy,resize_640x360,0.008157730102539062
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.0025544662309368027
edge_density,resize_480x270,0.006076388888888895
blur,resize_480x270,219.454424962953
corner_count,resize_480x270,45.0
contrast,resize_480x270,0.41122329915185674
keypoint_count,resize_480x270,655.0
colorfulness,resize_480x270,0.019864589785299813
brightness,resize_480x270,0.07301697530864715
entropy,resize_480x270,0.0035190582275390625
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.002327886710239646
edge_density,resize_320x180,0.025804398148148153
blur,resize_320x180,219.94701235170692
corner_count,resize_320x180,225.0
contrast,resize_320x180,1.0301336864274901
keypoint_count,resize_320x180,2493.0
colorfulness,resize_320x180,0.21374626116090667
brightness,resize_320x180,0.00592013888888232
entropy,resize_320x180,0.0076007843017578125
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.005223447712418228
edge_density,resize_240x135,0.048746141975308646
blur,resize_240x135,1964.8464758972436
corner_count,resize_240x135,293.0
contrast,resize_240x135,0.6214840209161565
keypoint_count,resize_240x135,3215.0
colorfulness,resize_240x135,0.1520906363780341
brightness,resize_240x135,0.24912808641975914
entropy,resize_240x135,0.024010658264160156
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.005574074074074065
edge_density,resize_160x90,0.09387731481481483
blur,resize_160x90,5480.397261700666
corner_count,resize_160x90,353.0
contrast,resize_160x90,0.5188615499234572
keypoint_count,resize_160x90,3674.0
colorfulness,resize_160x90,0.112119984384762
brightness,resize_160x90,0.9313888888888897
entropy,resize_160x90,0.02299022674560547
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,1.0
symmetry,resize_160x90,0.002242374727668861
edge_density,resize_426x240,0.01006960745957225
blur,resize_426x240,257.70315245872143
corner_count,resize_426x240,131.0
contrast,resize_426x240,0.5955829109303608
keypoint_count,resize_426x240,1312.0
colorfulness,resize_426x240,0.10532831421566868
brightness,resize_426x240,0.0723855633802799
entropy,resize_426x240,0.01062774658203125
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.0045702537666083565
edge_density,compress,0.0015798611111111222
blur,compress,639.4390348858201
corner_count,compress,105.0
contrast,compress,0.42623574052265667
keypoint_count,compress,35.0
colorfulness,compress,0.6320888217453842
brightness,compress,0.05178819444444116
entropy,compress,0.055699825286865234
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.0010266430646331814
edge_density,blur,0.03434027777777777
blur,blur,1655.197951832562
corner_count,blur,9.0
contrast,blur,2.0511132712525324
keypoint_count,blur,1540.0
colorfulness,blur,0.5059028238192127
brightness,blur,0.0005671296296299033
entropy,blur,0.023672103881835938
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.013135893246187358
edge_density,noise,0.23877314814814815
blur,noise,59839.864667650465
corner_count,noise,385.0
contrast,noise,7.741720239866197
keypoint_count,noise,497.0
colorfulness,noise,4.500141161881089
brightness,noise,73.4817361111111
entropy,noise,0.460909366607666
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,1.0
symmetry,noise,0.12787681554103125
edge_density,resize_640x360,0.010451388888888892
blur,resize_640x360,378.53567959229684
corner_count,resize_640x360,18.0
contrast,resize_640x360,0.2678614021097445
keypoint_count,resize_640x360,48.0
colorfulness,resize_640x360,0.1621923810377126
brightness,resize_640x360,0.016317997685192154
entropy,resize_640x360,0.013473987579345703
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.0011281885439360373
edge_density,resize_480x270,0.0036419753086419718
blur,resize_480x270,15.329960595066837
corner_count,resize_480x270,34.0
contrast,resize_480x270,0.11972813553094142
keypoint_count,resize_480x270,365.0
colorfulness,resize_480x270,0.23274086036545327
brightness,resize_480x270,0.0208603395061715
entropy,resize_480x270,0.0029754638671875
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.0006346223674654761
edge_density,resize_320x180,0.018229166666666664
blur,resize_320x180,117.30235017816574
corner_count,resize_320x180,28.0
contrast,resize_320x180,0.5226650531404218
keypoint_count,resize_320x180,942.0
colorfulness,resize_320x180,0.45682625082774564
brightness,resize_320x180,0.009641203703708356
entropy,resize_320x180,0.014063835144042969
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.0021027596223673894
edge_density,resize_240x135,0.03336419753086419
blur,resize_240x135,463.3608959635751
corner_count,resize_240x135,68.0
contrast,resize_240x135,0.642308283133076
keypoint_count,resize_240x135,1171.0
colorfulness,resize_240x135,0.03027945939660981
brightness,resize_240x135,0.04681712962963047
entropy,resize_240x135,0.0006346702575683594
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.002256082062454534
edge_density,resize_160x90,0.06465277777777778
blur,resize_160x90,2009.1345122010362
corner_count,resize_160x90,97.0
contrast,resize_160x90,0.030604108134376418
keypoint_count,resize_160x90,1407.0
colorfulness,resize_160x90,0.6185054126649874
brightness,resize_160x90,0.6007754629629574
entropy,resize_160x90,0.016634464263916016
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,1.2981118373334155e-05
edge_density,resize_426x240,0.005878325508607195
blur,resize_426x240,203.59438787432447
corner_count,resize_426x240,11.0
contrast,resize_426x240,0.4585783316644694
keypoint_count,resize_426x240,673.0
colorfulness,resize_426x240,0.2511035972641622
brightness,resize_426x240,0.06699449008867475
entropy,resize_426x240,0.02457427978515625
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.0017506968097619202
edge_density,compress,0.0015219907407407404
blur,compress,133.6328812545546
corner_count,compress,16.0
contrast,compress,0.07380581744225623
keypoint_count,compress,86.0
colorfulness,compress,0.025963199927772962
brightness,compress,0.033952546296291075
entropy,compress,0.05278778076171875
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,1.0
symmetry,compress,0.00022508169934642996
edge_density,blur,0.017384259259259262
blur,blur,617.7408210322292
corner_count,blur,55.0
contrast,blur,1.1937928462621343
keypoint_count,blur,783.0
colorfulness,blur,0.9096762796466606
brightness,blur,0.003946759259264354
entropy,blur,0.05840492248535156
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.005441993464052275
edge_density,noise,0.3185474537037037
blur,noise,78201.0823127326
corner_count,noise,666.0
contrast,noise,10.09263950830045
keypoint_count,noise,2943.0
colorfulness,noise,40.03019879741524
brightness,noise,88.54181134259258
entropy,noise,0.29319238662719727
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.17819403594771255
edge_density,resize_640x360,0.006705729166666667
blur,resize_640x360,530.4065802874886
corner_count,resize_640x360,45.0
contrast,resize_640x360,0.3629420175594049
keypoint_count,resize_640x360,24.0
colorfulness,resize_640x360,0.0031501080231493006
brightness,resize_640x360,0.02731192129629534
entropy,resize_640x360,0.03446054458618164
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,1.0
symmetry,resize_640x360,0.0019824346405228344
edge_density,resize_480x270,0.0013213734567901272
blur,resize_480x270,8.583468286903098
corner_count,resize_480x270,10.0
contrast,resize_480x270,0.14202388848586622
keypoint_count,resize_480x270,270.0
colorfulness,resize_480x270,0.022684172089029175
brightness,resize_480x270,0.023956404320983893
entropy,resize_480x270,0.0024237632751464844
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,1.0
symmetry,resize_480x270,0.00055387618010172
edge_density,resize_320x180,0.0039583333333333345
blur,resize_320x180,219.17907805855634
corner_count,resize_320x180,28.0
contrast,resize_320x180,0.6922669410735836
keypoint_count,resize_320x180,816.0
colorfulness,resize_320x180,0.05413731100311736
brightness,resize_320x180,0.00457175925925668
entropy,resize_320x180,0.03913450241088867
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,1.0
symmetry,resize_320x180,0.003021786492374723
edge_density,resize_240x135,0.01012538580246914
blur,resize_240x135,150.64980953514078
corner_count,resize_240x135,64.0
contrast,resize_240x135,0.9304452968197268
keypoint_count,resize_240x135,966.0
colorfulness,resize_240x135,0.04319443368655129
brightness,resize_240x135,0.101892361111112
entropy,resize_240x135,0.0679464340209961
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,1.0
symmetry,resize_240x135,0.0032903806584362316
edge_density,resize_160x90,0.029600694444444443
blur,resize_160x90,779.1750354168007
corner_count,resize_160x90,58.0
contrast,resize_160x90,0.004668335224621956
keypoint_count,resize_160x90,1105.0
colorfulness,resize_160x90,0.19510310934725794
brightness,resize_160x90,0.5782928240740759
entropy,resize_160x90,0.0030035972595214844
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,1.0
symmetry,resize_160x90,0.00044784858387802995
edge_density,resize_426x240,0.0006360035211267594
blur,resize_426x240,341.23793132853814
corner_count,resize_426x240,21.0
contrast,resize_426x240,0.5511922803493619
keypoint_count,resize_426x240,573.0
colorfulness,resize_426x240,0.0007900689733020272
brightness,resize_426x240,0.08299043101199999
entropy,resize_426x240,0.03237104415893555
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,1.0
symmetry,resize_426x240,0.0025876963852833335
edge_density,compress,0.002534722222222223
blur,compress,112.06193309501987
corner_count,compress,16.0
contrast,compress,0.03499055895603931
keypoint_count,compress,120.0
colorfulness,compress,0.2615145738823088
brightness,compress,0.12685763888888602
entropy,compress,0.013483524322509766
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.0006806009440812888
edge_density,blur,0.01534722222222222
blur,blur,840.6831369416582
corner_count,blur,8.0
contrast,blur,1.237380061301515
keypoint_count,blur,609.0
colorfulness,blur,0.029703154043829727
brightness,blur,0.01616319444444514
entropy,blur,0.0879969596862793
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,1.0
symmetry,blur,0.005427151416122045
edge_density,noise,0.3356307870370371
blur,noise,85837.14742303705
corner_count,noise,680.0
contrast,noise,22.42630636240959
keypoint_count,noise,3112.0
colorfulness,noise,5.768768836789803
brightness,noise,94.5669675925926
entropy,noise,0.6025199890136719
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,1.0
symmetry,noise,0.20090967683369643
edge_density,resize_640x360,0.007948495370370366
blur,resize_640x360,550.6952059232924
corner_count,resize_640x360,6.0
contrast,resize_640x360,0.24480807641428726
keypoint_count,resize_640x360,57.0
colorfulness,resize_640x360,0.0591870563890069
brightness,resize_640x360,0.008813657407415576
entropy,resize_640x360,0.012356281280517578
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,2.0
symmetry,resize_640x360,0.0012084694989107359
edge_density,resize_480x270,0.0025868055555555575
blur,resize_480x270,199.1811275088137
corner_count,resize_480x270,38.0
contrast,resize_480x270,0.11707672942345937
keypoint_count,resize_480x270,403.0
colorfulness,resize_480x270,0.12366406046737666
brightness,resize_480x270,0.023310185185195564
entropy,resize_480x270,0.007925987243652344
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,2.0
symmetry,resize_480x270,0.0006604333091261294
edge_density,resize_320x180,0.01428240740740741
blur,resize_320x180,381.0409443404585
corner_count,resize_320x180,80.0
contrast,resize_320x180,0.4758493712575955
keypoint_count,resize_320x180,1030.0
colorfulness,resize_320x180,0.1553772645281981
brightness,resize_320x180,0.010335648148142695
entropy,resize_320x180,0.00826263427734375
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,2.0
symmetry,resize_320x180,0.0023828976034858673
edge_density,resize_240x135,0.02731674382716049
blur,resize_240x135,203.87001225193364
corner_count,resize_240x135,116.0
contrast,resize_240x135,0.5877046369073611
keypoint_count,resize_240x135,1240.0
colorfulness,resize_240x135,0.1582012123680272
brightness,resize_240x135,0.02290895061727838
entropy,resize_240x135,0.01979827880859375
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,2.0
symmetry,resize_240x135,0.002450556765916323
edge_density,resize_160x90,0.051591435185185185
blur,resize_160x90,1024.9506802158685
corner_count,resize_160x90,142.0
contrast,resize_160x90,0.10920066034644549
keypoint_count,resize_160x90,1485.0
colorfulness,resize_160x90,0.10007387461755002
brightness,resize_160x90,0.5920601851851899
entropy,resize_160x90,0.00810384750366211
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,3.0
symmetry,resize_160x90,0.0007946623093681993
edge_density,resize_426x240,0.003381341288471576
blur,resize_426x240,513.0100531956241
corner_count,resize_426x240,50.0
contrast,resize_426x240,0.43604209321958365
keypoint_count,resize_426x240,660.0
colorfulness,resize_426x240,0.105145158978047
